"Species","LifeStage","CTmax","UniqueTrialID","Ramping_rate"
"Atlantic_salmon","Larva",25.81,"Atlantic_salmon Larva 12",18
"Atlantic_salmon","Larva",26.22,"Atlantic_salmon Larva 12",18
"Atlantic_salmon","Larva",26.22,"Atlantic_salmon Larva 12",18
"Atlantic_salmon","Larva",26.23,"Atlantic_salmon Larva 12",18
"Atlantic_salmon","Larva",26.23,"Atlantic_salmon Larva 12",18
"Atlantic_salmon","Larva",26.23,"Atlantic_salmon Larva 12",18
"Atlantic_salmon","Larva",26.24,"Atlantic_salmon Larva 12",18
"Atlantic_salmon","Larva",26.24,"Atlantic_salmon Larva 12",18
"Atlantic_salmon","Larva",25.84,"Atlantic_salmon Larva 12",18
"Atlantic_salmon","Spawner",26.66,"Atlantic_salmon Spawner 1",18
"Atlantic_salmon","Spawner",26.81,"Atlantic_salmon Spawner 1",18
"Atlantic_salmon","Spawner",27.02,"Atlantic_salmon Spawner 1",18
"Atlantic_salmon","Spawner",27.37,"Atlantic_salmon Spawner 1",18
"Atlantic_salmon","Spawner",27.52,"Atlantic_salmon Spawner 1",18
"Atlantic_salmon","Spawner",27.65,"Atlantic_salmon Spawner 1",18
"Atlantic_salmon","Spawner",27.66,"Atlantic_salmon Spawner 1",18
"Atlantic_salmon","Spawner",27.72,"Atlantic_salmon Spawner 1",18
"Atlantic_salmon","Spawner",26.2,"Atlantic_salmon Spawner 2",18
"Atlantic_salmon","Spawner",26.3,"Atlantic_salmon Spawner 2",18
"Atlantic_salmon","Spawner",26.4,"Atlantic_salmon Spawner 2",18
"Atlantic_salmon","Spawner",26.4,"Atlantic_salmon Spawner 2",18
"Atlantic_salmon","Spawner",26.5,"Atlantic_salmon Spawner 2",18
"Atlantic_salmon","Spawner",26.6,"Atlantic_salmon Spawner 2",18
"Atlantic_salmon","Spawner",26.8,"Atlantic_salmon Spawner 2",18
"Atlantic_salmon","Spawner",26.95,"Atlantic_salmon Spawner 2",18
"Atlantic_salmon","Spawner",27.4,"Atlantic_salmon Spawner 3",18
"Atlantic_salmon","Spawner",27.5,"Atlantic_salmon Spawner 3",18
"Atlantic_salmon","Spawner",27.8,"Atlantic_salmon Spawner 3",18
"Atlantic_salmon","Spawner",27.9,"Atlantic_salmon Spawner 3",18
"Atlantic_salmon","Spawner",27.9,"Atlantic_salmon Spawner 3",18
"Atlantic_salmon","Spawner",28.1,"Atlantic_salmon Spawner 3",18
"Atlantic_salmon","Spawner",28.1,"Atlantic_salmon Spawner 3",18
"Atlantic_salmon","Spawner",28.38,"Atlantic_salmon Spawner 3",18
"Atlantic_salmon","Immature",27.72,"Atlantic_salmon Immature 1",18
"Atlantic_salmon","Immature",28.3,"Atlantic_salmon Immature 1",18
"Atlantic_salmon","Immature",28.44,"Atlantic_salmon Immature 1",18
"Atlantic_salmon","Immature",28.54,"Atlantic_salmon Immature 1",18
"Atlantic_salmon","Immature",28.77,"Atlantic_salmon Immature 1",18
"Atlantic_salmon","Immature",28.84,"Atlantic_salmon Immature 1",18
"Atlantic_salmon","Immature",29.14,"Atlantic_salmon Immature 1",18
"Atlantic_salmon","Immature",28.08,"Atlantic_salmon Immature 2",18
"Atlantic_salmon","Immature",28.14,"Atlantic_salmon Immature 2",18
"Atlantic_salmon","Immature",28.32,"Atlantic_salmon Immature 2",18
"Atlantic_salmon","Immature",28.69,"Atlantic_salmon Immature 2",18
"Atlantic_salmon","Immature",28.72,"Atlantic_salmon Immature 2",18
"Atlantic_salmon","Immature",28.28,"Atlantic_salmon Immature 2",18
"Atlantic_salmon","Immature",28.94,"Atlantic_salmon Immature 2",18
"Atlantic_salmon","Immature",27.59,"Atlantic_salmon Immature 3",18
"Atlantic_salmon","Immature",28.01,"Atlantic_salmon Immature 3",18
"Atlantic_salmon","Immature",28.28,"Atlantic_salmon Immature 3",18
"Atlantic_salmon","Immature",28.38,"Atlantic_salmon Immature 3",18
"Atlantic_salmon","Immature",28.53,"Atlantic_salmon Immature 3",18
"Atlantic_salmon","Immature",28.57,"Atlantic_salmon Immature 3",18
"Atlantic_salmon","Immature",28.74,"Atlantic_salmon Immature 3",18
"Atlantic_salmon","Immature",28.9,"Atlantic_salmon Immature 3",18
"Atlantic_salmon","Immature",28.98,"Atlantic_salmon Immature 3",18
"Brook_trout","Embryo",27.35,"Brook_trout Embryo 1",18
"Brook_trout","Embryo",26.49,"Brook_trout Embryo 1",18
"Brook_trout","Embryo",27.33,"Brook_trout Embryo 1",18
"Brook_trout","Embryo",25.57,"Brook_trout Embryo 1",18
"Brook_trout","Embryo",26.74,"Brook_trout Embryo 1",18
"Brook_trout","Embryo",26.81,"Brook_trout Embryo 1",18
"Brook_trout","Embryo",25.82,"Brook_trout Embryo 1",18
"Brook_trout","Embryo",26.21,"Brook_trout Embryo 2",18
"Brook_trout","Embryo",25.02,"Brook_trout Embryo 2",18
"Brook_trout","Embryo",25.12,"Brook_trout Embryo 2",18
"Brook_trout","Embryo",23.79,"Brook_trout Embryo 2",18
"Brook_trout","Embryo",25.43,"Brook_trout Embryo 2",18
"Brook_trout","Embryo",25.74,"Brook_trout Embryo 2",18
"Brook_trout","Embryo",25.31,"Brook_trout Embryo 3",18
"Brook_trout","Embryo",25.28,"Brook_trout Embryo 3",18
"Brook_trout","Embryo",18.74,"Brook_trout Embryo 3",18
"Brook_trout","Embryo",23.89,"Brook_trout Embryo 4",18
"Brook_trout","Embryo",27.04,"Brook_trout Embryo 4",18
"Brook_trout","Embryo",23.1,"Brook_trout Embryo 4",18
"Brook_trout","Embryo",26.79,"Brook_trout Embryo 4",18
"Brook_trout","Embryo",25.84,"Brook_trout Embryo 4",18
"Brook_trout","Embryo",24.46,"Brook_trout Embryo 4",18
"Brook_trout","Embryo",25.13,"Brook_trout Embryo 4",18
"Brook_trout","Embryo",26.37,"Brook_trout Embryo 5",18
"Brook_trout","Embryo",25.18,"Brook_trout Embryo 5",18
"Brook_trout","Embryo",25.93,"Brook_trout Embryo 5",18
"Brook_trout","Embryo",26.76,"Brook_trout Embryo 5",18
"Brook_trout","Embryo",25.08,"Brook_trout Embryo 5",18
"Brook_trout","Embryo",24.24,"Brook_trout Embryo 5",18
"Brook_trout","Embryo",26.38,"Brook_trout Embryo 5",18
"Brook_trout","Embryo",26.77,"Brook_trout Embryo 6",18
"Brook_trout","Embryo",26.41,"Brook_trout Embryo 6",18
"Brook_trout","Embryo",25.57,"Brook_trout Embryo 6",18
"Brook_trout","Embryo",26.61,"Brook_trout Embryo 6",18
"Brook_trout","Embryo",25.41,"Brook_trout Embryo 6",18
"Brook_trout","Embryo",27.05,"Brook_trout Embryo 6",18
"Brook_trout","Embryo",26.71,"Brook_trout Embryo 6",18
"Brook_trout","Embryo",25.75,"Brook_trout Embryo 6",18
"Brook_trout","Embryo",26.34,"Brook_trout Embryo 6",18
"Brook_trout","Embryo",27.6,"Brook_trout Embryo 7",18
"Brook_trout","Embryo",26.46,"Brook_trout Embryo 7",18
"Brook_trout","Embryo",26.53,"Brook_trout Embryo 7",18
"Brook_trout","Embryo",24.84,"Brook_trout Embryo 7",18
"Brook_trout","Embryo",25.92,"Brook_trout Embryo 7",18
"Brook_trout","Embryo",26.12,"Brook_trout Embryo 7",18
"Brook_trout","Embryo",26.07,"Brook_trout Embryo 7",18
"Brook_trout","Embryo",16.85,"Brook_trout Embryo 7",18
"Brook_trout","Embryo",26.6,"Brook_trout Embryo 7",18
"Brook_trout","Embryo",27.5,"Brook_trout Embryo 19",18
"Brook_trout","Embryo",25.95,"Brook_trout Embryo 19",18
"Brook_trout","Embryo",26.48,"Brook_trout Embryo 19",18
"Brook_trout","Embryo",25.99,"Brook_trout Embryo 19",18
"Brook_trout","Embryo",26.28,"Brook_trout Embryo 19",18
"Brook_trout","Embryo",21.76,"Brook_trout Embryo 19",18
"Brook_trout","Embryo",24.29,"Brook_trout Embryo 19",18
"Brook_trout","Embryo",27.13,"Brook_trout Embryo 19",18
"Brook_trout","Embryo",27.16,"Brook_trout Embryo 19",18
"Brook_trout","Embryo",26.08,"Brook_trout Embryo 20",18
"Brook_trout","Embryo",24.42,"Brook_trout Embryo 20",18
"Brook_trout","Embryo",20.63,"Brook_trout Embryo 20",18
"Brook_trout","Embryo",21.92,"Brook_trout Embryo 20",18
"Brook_trout","Embryo",26.37,"Brook_trout Embryo 20",18
"Brook_trout","Embryo",26.46,"Brook_trout Embryo 20",18
"Brook_trout","Embryo",25.82,"Brook_trout Embryo 20",18
"Brook_trout","Embryo",27.19,"Brook_trout Embryo 20",18
"Brook_trout","Embryo",26.41,"Brook_trout Embryo 20",18
"Brook_trout","Embryo",25.97,"Brook_trout Embryo 21",18
"Brook_trout","Embryo",26.56,"Brook_trout Embryo 21",18
"Brook_trout","Embryo",19.21,"Brook_trout Embryo 21",18
"Brook_trout","Embryo",17.95,"Brook_trout Embryo 21",18
"Brook_trout","Embryo",26.59,"Brook_trout Embryo 21",18
"Brook_trout","Embryo",26.55,"Brook_trout Embryo 21",18
"Brook_trout","Embryo",26.73,"Brook_trout Embryo 21",18
"Brook_trout","Embryo",24.17,"Brook_trout Embryo 21",18
"Brook_trout","Embryo",25.62,"Brook_trout Embryo 21",18
"Brook_trout","Embryo",25.81,"Brook_trout Embryo 22",18
"Brook_trout","Embryo",26.5,"Brook_trout Embryo 22",18
"Brook_trout","Embryo",27.35,"Brook_trout Embryo 22",18
"Brook_trout","Embryo",26.84,"Brook_trout Embryo 22",18
"Brook_trout","Embryo",27.94,"Brook_trout Embryo 22",18
"Brook_trout","Embryo",19.19,"Brook_trout Embryo 22",18
"Brook_trout","Embryo",25.68,"Brook_trout Embryo 22",18
"Brook_trout","Embryo",24.27,"Brook_trout Embryo 22",18
"Brook_trout","Embryo",26.21,"Brook_trout Embryo 22",18
"Brook_trout","Embryo",24.13,"Brook_trout Embryo 23",18
"Brook_trout","Embryo",22.26,"Brook_trout Embryo 23",18
"Brook_trout","Embryo",26.88,"Brook_trout Embryo 23",18
"Brook_trout","Embryo",27.41,"Brook_trout Embryo 23",18
"Brook_trout","Embryo",22.65,"Brook_trout Embryo 23",18
"Brook_trout","Embryo",19.05,"Brook_trout Embryo 23",18
"Brook_trout","Embryo",26.78,"Brook_trout Embryo 23",18
"Brook_trout","Embryo",27.1,"Brook_trout Embryo 23",18
"Brook_trout","Embryo",26.91,"Brook_trout Embryo 23",18
"Brook_trout","Embryo",25.83,"Brook_trout Embryo 24",18
"Brook_trout","Embryo",26.81,"Brook_trout Embryo 24",18
"Brook_trout","Embryo",27,"Brook_trout Embryo 24",18
"Brook_trout","Embryo",16.58,"Brook_trout Embryo 24",18
"Brook_trout","Embryo",26.41,"Brook_trout Embryo 24",18
"Brook_trout","Embryo",25.99,"Brook_trout Embryo 24",18
"Brook_trout","Embryo",25.62,"Brook_trout Embryo 24",18
"Brook_trout","Embryo",27.48,"Brook_trout Embryo 24",18
"Brook_trout","Embryo",26.57,"Brook_trout Embryo 24",18
"Brook_trout","Embryo",26.48,"Brook_trout Embryo 25",18
"Brook_trout","Embryo",25.02,"Brook_trout Embryo 25",18
"Brook_trout","Embryo",25.96,"Brook_trout Embryo 25",18
"Brook_trout","Embryo",27.17,"Brook_trout Embryo 25",18
"Brook_trout","Embryo",18.33,"Brook_trout Embryo 25",18
"Brook_trout","Embryo",25.65,"Brook_trout Embryo 25",18
"Brook_trout","Embryo",24.96,"Brook_trout Embryo 26",18
"Brook_trout","Embryo",19.54,"Brook_trout Embryo 26",18
"Brook_trout","Embryo",26.54,"Brook_trout Embryo 26",18
"Brook_trout","Embryo",24.57,"Brook_trout Embryo 26",18
"Brook_trout","Embryo",26.54,"Brook_trout Embryo 26",18
"Brook_trout","Embryo",26.25,"Brook_trout Embryo 26",18
"Brook_trout","Embryo",27.4,"Brook_trout Embryo 27",18
"Brook_trout","Embryo",26.47,"Brook_trout Embryo 27",18
"Brook_trout","Embryo",27.16,"Brook_trout Embryo 27",18
"Brook_trout","Embryo",26.96,"Brook_trout Embryo 27",18
"Brook_trout","Embryo",26.8,"Brook_trout Embryo 27",18
"Brook_trout","Embryo",24.69,"Brook_trout Embryo 27",18
"Brook_trout","Embryo",26.58,"Brook_trout Embryo 28",18
"Brook_trout","Embryo",26.95,"Brook_trout Embryo 28",18
"Brook_trout","Embryo",26.97,"Brook_trout Embryo 28",18
"Brook_trout","Embryo",27.17,"Brook_trout Embryo 28",18
"Brook_trout","Embryo",25.79,"Brook_trout Embryo 29",18
"Brook_trout","Embryo",26.44,"Brook_trout Embryo 29",18
"Brook_trout","Embryo",27.94,"Brook_trout Embryo 29",18
"Brook_trout","Embryo",27.02,"Brook_trout Embryo 29",18
"Brook_trout","Embryo",26.59,"Brook_trout Embryo 29",18
"Brook_trout","Embryo",23.42,"Brook_trout Embryo 30",18
"Brook_trout","Embryo",23.68,"Brook_trout Embryo 30",18
"Brook_trout","Embryo",23.42,"Brook_trout Embryo 30",18
"Brook_trout","Embryo",27.95,"Brook_trout Embryo 30",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 1",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 1",18
"Brook_trout","Immature",27.5,"Brook_trout Immature 1",18
"Brook_trout","Immature",27.5,"Brook_trout Immature 1",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 1",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 1",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 1",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 1",18
"Brook_trout","Immature",28,"Brook_trout Immature 1",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 1",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 1",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 1",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 1",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 1",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 1",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 2",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 2",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 2",18
"Brook_trout","Immature",28,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 2",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 2",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 3",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 3",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 3",18
"Brook_trout","Immature",28,"Brook_trout Immature 3",18
"Brook_trout","Immature",28,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 3",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 3",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 4",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 4",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 4",18
"Brook_trout","Immature",28,"Brook_trout Immature 4",18
"Brook_trout","Immature",28,"Brook_trout Immature 4",18
"Brook_trout","Immature",28,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 4",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 4",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 5",18
"Brook_trout","Immature",27.5,"Brook_trout Immature 5",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 5",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 5",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 5",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 5",18
"Brook_trout","Immature",28,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 5",18
"Brook_trout","Immature",28.8,"Brook_trout Immature 5",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 6",18
"Brook_trout","Immature",28,"Brook_trout Immature 6",18
"Brook_trout","Immature",28,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 6",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 6",18
"Brook_trout","Immature",27.1,"Brook_trout Immature 7",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 7",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 7",18
"Brook_trout","Immature",28,"Brook_trout Immature 7",18
"Brook_trout","Immature",28,"Brook_trout Immature 7",18
"Brook_trout","Immature",28,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 7",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 7",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 8",18
"Brook_trout","Immature",28,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 8",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 8",18
"Brook_trout","Immature",26.5,"Brook_trout Immature 9",18
"Brook_trout","Immature",27.2,"Brook_trout Immature 9",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 9",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 9",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 9",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 9",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 9",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 10",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 10",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 10",18
"Brook_trout","Immature",26.8,"Brook_trout Immature 11",18
"Brook_trout","Immature",27.3,"Brook_trout Immature 11",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 11",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 11",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 11",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 11",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 11",18
"Brook_trout","Immature",28,"Brook_trout Immature 11",18
"Brook_trout","Immature",28,"Brook_trout Immature 11",18
"Brook_trout","Immature",28,"Brook_trout Immature 11",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 11",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 11",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 11",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 11",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 11",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 11",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 11",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 11",18
"Brook_trout","Immature",27.5,"Brook_trout Immature 12",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 12",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 12",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 12",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 12",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 12",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 12",18
"Brook_trout","Immature",27.3,"Brook_trout Immature 13",18
"Brook_trout","Immature",27.4,"Brook_trout Immature 13",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 13",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 13",18
"Brook_trout","Immature",28,"Brook_trout Immature 13",18
"Brook_trout","Immature",28,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.3,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.4,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.5,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.6,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.7,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.8,"Brook_trout Immature 13",18
"Brook_trout","Immature",28.9,"Brook_trout Immature 13",18
"Brook_trout","Immature",29,"Brook_trout Immature 13",18
"Brook_trout","Immature",27.1,"Brook_trout Immature 14",18
"Brook_trout","Immature",27.3,"Brook_trout Immature 14",18
"Brook_trout","Immature",27.6,"Brook_trout Immature 14",18
"Brook_trout","Immature",27.7,"Brook_trout Immature 14",18
"Brook_trout","Immature",27.8,"Brook_trout Immature 14",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 14",18
"Brook_trout","Immature",27.9,"Brook_trout Immature 14",18
"Brook_trout","Immature",28,"Brook_trout Immature 14",18
"Brook_trout","Immature",28,"Brook_trout Immature 14",18
"Brook_trout","Immature",28,"Brook_trout Immature 14",18
"Brook_trout","Immature",28,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.1,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 14",18
"Brook_trout","Immature",28.2,"Brook_trout Immature 14",18
